date,price,open,high,low,change %,vol,perc_chg
28-03-2023,970.69,965.26,971.52,965.11,0.69%,,
29-03-2023,980.14,971.08,981.99,970.7,0.97%,,
30-03-2023,985.77,979.56,987.15,976.78,0.57%,,
31-03-2023,990.28,986.82,995.96,986.82,0.46%,,
03-04-2023,989.18,989.53,990.08,982.75,-0.11%,,
04-04-2023,987.62,989.94,991.06,984.18,-0.16%,,
05-04-2023,987.85,988.39,990.24,985.97,0.02%,,
06-04-2023,984.43,986.45,986.45,980.92,-0.35%,,
07-04-2023,987.07,984.29,988.16,984.29,0.27%,,
10-04-2023,988.68,987.86,990.01,987.29,0.16%,,
11-04-2023,996.25,988.74,996.63,988.68,0.77%,,
12-04-2023,993.58,996.66,996.83,990.87,-0.27%,,
13-04-2023,997.03,994.14,998.8,987.11,0.35%,,
14-04-2023,"1,000.49",998.64,"1,002.56",998.29,0.35%,,
17-04-2023,"1,003.78","1,000.46","1,004.94",996.29,0.33%,,
18-04-2023,"1,000.54","1,002.99","1,003.12",998.25,-0.32%,,
19-04-2023,990.37,"1,000.78","1,001.45",988.98,-1.02%,,
20-04-2023,989.79,989.04,990.98,986.67,-0.06%,,
21-04-2023,980.74,989.65,990.41,978.99,-0.91%,,
24-04-2023,977.38,980.02,980.56,973.13,-0.34%,,
25-04-2023,965.6,978.02,978.83,963.65,-1.21%,,
26-04-2023,967.85,964.75,969.53,962.37,0.23%,,
27-04-2023,972.18,968.19,972.68,964.76,0.45%,,
28-04-2023,977.05,972.99,979.99,972.99,0.50%,,
01-05-2023,976.74,976.87,977.35,975.64,-0.03%,,
02-05-2023,973.94,976.08,982.27,973.37,-0.29%,,
03-05-2023,969.62,974.02,974.16,966.9,-0.44%,,
04-05-2023,976.36,970.26,977.63,970,0.70%,,
05-05-2023,981.66,977.7,982.98,977.7,0.54%,,
08-05-2023,989.44,983.6,989.52,983.28,0.79%,,
09-05-2023,982.24,988.57,988.61,980.12,-0.73%,,
10-05-2023,979.64,982.31,982.31,977.51,-0.26%,,
11-05-2023,977.82,981.14,983.38,975.18,-0.19%,,
12-05-2023,973,977.75,978.76,971.79,-0.49%,,
15-05-2023,977.48,971.74,979.97,970.3,0.46%,,
16-05-2023,979.24,979.16,983.47,977.89,0.18%,,
17-05-2023,975.83,978.4,982.06,974.63,-0.35%,,
18-05-2023,978.16,977.07,983.58,976.86,0.24%,,
19-05-2023,977.24,978.39,980.93,973.68,-0.09%,,
22-05-2023,983.27,977.26,984.9,976.87,0.62%,,
23-05-2023,978.6,983.84,985.86,977.19,-0.47%,,
24-05-2023,970.9,977.2,977.74,969.84,-0.79%,,
25-05-2023,964.01,970.42,973.38,962.53,-0.71%,,
26-05-2023,972.86,963.09,973.6,963.09,0.92%,,
29-05-2023,971.75,974.17,976.26,971.49,-0.11%,,
30-05-2023,970.32,972.49,975.84,969.28,-0.15%,,
31-05-2023,958.53,971.32,972.1,958.18,-1.22%,,
01-06-2023,961.8,959.69,963.91,957.44,0.34%,,
02-06-2023,984.36,964.67,984.82,964.57,2.35%,,
05-06-2023,986.69,984.77,987.58,981.95,0.24%,,
06-06-2023,988.49,986.97,992.65,985.3,0.18%,,
07-06-2023,995.41,990.22,997.56,990.22,0.70%,,
08-06-2023,994.08,994.51,995.32,989.36,-0.13%,,
09-06-2023,"1,002.33",995.8,"1,003.78",995.43,0.83%,,
12-06-2023,"1,003.14","1,002.64","1,004.43",999.71,0.08%,,
13-06-2023,"1,013.25","1,004.69","1,015.21","1,004.29",1.01%,,
14-06-2023,"1,014.91","1,014.02","1,016.18","1,009.38",0.16%,,
15-06-2023,"1,023.59","1,015.56","1,026.37","1,014.04",0.86%,,
16-06-2023,"1,030.03","1,026.85","1,031.72","1,024.99",0.63%,,
19-06-2023,"1,023.42","1,029.22","1,029.22","1,019.94",-0.64%,,
20-06-2023,"1,013.24","1,023.12","1,023.12","1,011.07",-0.99%,,
21-06-2023,"1,004.27","1,012.28","1,012.28","1,002.49",-0.89%,,
22-06-2023,"1,001.14","1,005.02","1,005.97",999.5,-0.31%,,
23-06-2023,991.91,"1,000.44","1,000.86",990.51,-0.92%,,
26-06-2023,989.27,990.82,992.57,988.05,-0.27%,,
27-06-2023,995.02,989.55,996.33,987.18,0.58%,,
28-06-2023,992.06,995.42,995.59,990.81,-0.30%,,
29-06-2023,987.07,992.4,994.8,985.47,-0.50%,,
30-06-2023,989.48,986.55,990.96,984.05,0.24%,,
03-07-2023,"1,005.11",990.73,"1,006.07",990.73,1.58%,,
04-07-2023,"1,008.05","1,005.07","1,009.94","1,003.95",0.29%,,
05-07-2023,"1,001.12","1,008.48","1,008.71",999.84,-0.69%,,
06-07-2023,984.69,999.78,999.78,981.62,-1.64%,,
07-07-2023,980.66,982.49,982.87,976.04,-0.41%,,
10-07-2023,981.88,981.9,989.48,980.7,0.12%,,
11-07-2023,994.89,982.84,995.93,982.84,1.33%,,
12-07-2023,"1,005.55",996.26,"1,008.29",995.05,1.07%,,
13-07-2023,"1,020.53","1,008.59","1,022.85","1,008.25",1.49%,,
14-07-2023,"1,028.49","1,022.46","1,029.79","1,022.46",0.78%,,
17-07-2023,"1,027.76","1,027.57","1,028.82","1,025.14",-0.07%,,
18-07-2023,"1,022.12","1,029.06","1,030.13","1,020.60",-0.55%,,
19-07-2023,"1,019.59","1,021.38","1,022.89","1,015.15",-0.25%,,
20-07-2023,"1,018.06","1,019.57","1,025.41","1,015.86",-0.15%,,
21-07-2023,"1,014.58","1,016.83","1,016.98",999.66,-0.34%,,
24-07-2023,"1,013.45","1,013.69","1,015.37","1,009.28",-0.11%,,
25-07-2023,"1,032.26","1,013.89","1,032.87","1,012.81",1.86%,,
26-07-2023,"1,031.88","1,032.36","1,033.50","1,027.61",-0.04%,,
27-07-2023,"1,035.15","1,032.63","1,040.51","1,032.34",0.32%,,
28-07-2023,"1,043.20","1,032.73","1,043.64","1,029.13",0.78%,,
31-07-2023,"1,046.91","1,043.67","1,054.44","1,043.62",0.36%,,
01-08-2023,"1,043.09","1,046.96","1,051.90","1,040.72",-0.36%,,
02-08-2023,"1,019.99","1,041.52","1,041.52","1,018.57",-2.21%,,
03-08-2023,"1,015.81","1,019.61","1,021.63","1,014.24",-0.41%,,
04-08-2023,"1,018.02","1,015.55","1,021.68","1,013.73",0.22%,,
07-08-2023,"1,016.31","1,018.37","1,019.85","1,014.55",-0.17%,,
08-08-2023,"1,003.71","1,016.34","1,017.34","1,001.31",-1.24%,,
09-08-2023,"1,008.42","1,004.26","1,009.00","1,003.73",0.47%,,
10-08-2023,"1,008.34","1,008.36","1,011.77","1,001.98",-0.01%,,
11-08-2023,997.72,"1,006.83","1,009.36",995.7,-1.05%,,
14-08-2023,986.28,996.55,996.63,982.89,-1.15%,,
15-08-2023,981.8,986.02,986.67,980.16,-0.45%,,
16-08-2023,975.77,980.08,980.08,972.96,-0.61%,,
17-08-2023,973.86,972.97,976.88,964.46,-0.20%,,
18-08-2023,964.44,973.69,975.38,962.59,-0.97%,,
21-08-2023,959.79,964.52,966.24,959.28,-0.48%,,
22-08-2023,966.69,960.91,969.04,960.87,0.72%,,
23-08-2023,970.2,965.57,972.26,965.02,0.36%,,
24-08-2023,982.31,972.87,986.45,972.87,1.25%,,
25-08-2023,971.04,979.87,980.18,969.86,-1.15%,,
28-08-2023,978.09,972.61,986.22,972.41,0.73%,,
29-08-2023,987.58,978.63,989.09,978.26,0.97%,,
30-08-2023,988.3,989.53,993.84,987.69,0.07%,,
31-08-2023,980.33,988.54,990.24,979.91,-0.81%,,
01-09-2023,985.68,979.93,987.71,979.83,0.55%,,
04-09-2023,995.5,986.21,997.23,985.32,1.00%,,
05-09-2023,985.84,995.14,995.14,985.04,-0.97%,,
06-09-2023,981.42,985.65,985.81,980.6,-0.45%,,
07-09-2023,973.59,980.91,981.02,972.71,-0.80%,,
08-09-2023,973.86,973.5,974.7,971.36,0.03%,,
11-09-2023,977.5,973.03,978.98,968.13,0.37%,,
12-09-2023,975.72,979,979.84,974.57,-0.18%,,
13-09-2023,974.56,976.63,978.74,973,-0.12%,,
14-09-2023,982.11,975.45,982.11,975.15,0.77%,,
15-09-2023,984.99,981.77,987.78,980.77,0.29%,,
18-09-2023,976.17,984.88,984.88,975.43,-0.90%,,
19-09-2023,974.5,976.86,977.36,973.41,-0.17%,,
20-09-2023,970.87,974.27,974.76,968.8,-0.37%,,
21-09-2023,956.25,969.34,969.42,955.08,-1.51%,,
22-09-2023,964.24,954.84,965.98,953,0.84%,,
25-09-2023,957.41,963.73,965.16,956.85,-0.71%,,
26-09-2023,947.18,957.47,957.51,946.06,-1.07%,,
27-09-2023,948.25,945.78,949.52,944.32,0.11%,,
28-09-2023,944.08,947.91,948.5,942.34,-0.44%,,
29-09-2023,952.78,944.89,955.02,944.72,0.92%,,
02-10-2023,951.49,953.18,954.42,949.25,-0.14%,,
03-10-2023,939.16,949.17,949.78,937.12,-1.30%,,
04-10-2023,927.86,936.64,936.64,926.28,-1.20%,,
05-10-2023,930.23,930.15,936.31,929.31,0.26%,,
06-10-2023,937.34,931.13,940.03,930.94,0.76%,,
09-10-2023,935.42,938.51,938.53,934.35,-0.20%,,
10-10-2023,944.55,937.62,946.56,937.62,0.98%,,
11-10-2023,956.84,948.16,958.22,948.16,1.30%,,
12-10-2023,962.69,956.95,966.45,956.95,0.61%,,
13-10-2023,951.31,960.19,960.51,950.45,-1.18%,,
16-10-2023,946.21,950.36,950.93,943.57,-0.54%,,
17-10-2023,951.21,947.65,952.52,947.65,0.53%,,
18-10-2023,943.12,950.6,950.76,941.77,-0.85%,,
19-10-2023,930.8,941.76,941.76,930.8,-1.31%,,
20-10-2023,925.58,930.4,930.4,925.41,-0.56%,,
23-10-2023,917.69,925.18,925.31,916.17,-0.85%,,
24-10-2023,920.57,919.4,921.7,913.65,0.31%,,
25-10-2023,920.78,920.99,929.75,919.83,0.02%,,
26-10-2023,910.91,919.06,919.06,908.09,-1.07%,,
27-10-2023,919.78,912.26,922.08,911.57,0.97%,,
30-10-2023,921.9,918.61,924.65,917.12,0.23%,,
31-10-2023,915.2,923.17,923.36,913.21,-0.73%,,
01-11-2023,915.97,915.58,918.25,912.36,0.08%,,
02-11-2023,930.62,918.97,932.4,918.97,1.60%,,
03-11-2023,948.26,932.19,951.41,932.09,1.90%,,
06-11-2023,968.91,951.56,969.81,951.56,2.18%,,
07-11-2023,960.66,968.11,968.11,958.56,-0.85%,,
08-11-2023,957.91,961.36,964.09,957.05,-0.29%,,
09-11-2023,956.25,958.11,959.89,953.44,-0.17%,,
10-11-2023,948.32,953.61,953.61,946.59,-0.83%,,
13-11-2023,952.27,950.15,954.21,948.64,0.42%,,
14-11-2023,959.12,953.96,964.21,952.63,0.72%,,
15-11-2023,983.51,965.2,985.37,965.2,2.54%,,
16-11-2023,982.25,983.26,985.47,976.66,-0.13%,,
17-11-2023,976.52,983.48,983.48,975.77,-0.58%,,
20-11-2023,985.41,977.16,986.96,976.53,0.91%,,
21-11-2023,988.47,987.04,995.67,987.04,0.31%,,
22-11-2023,983.6,986.93,987.04,981.79,-0.49%,,
23-11-2023,988.08,983.54,988.63,982.34,0.46%,,
24-11-2023,980.33,987.01,987.81,979.47,-0.78%,,
27-11-2023,977.54,980.67,983.91,975.89,-0.28%,,
28-11-2023,985.47,979.17,987.75,978.88,0.81%,,
29-11-2023,983.04,987.38,988.89,981.92,-0.25%,,
30-11-2023,987.1,981.78,987.1,979.56,0.41%,,
01-12-2023,982.14,985.39,985.39,980.1,-0.50%,,
04-12-2023,980.24,985.66,986.38,978.3,-0.19%,,
05-12-2023,972.03,978.83,979.02,969.92,-0.84%,,
06-12-2023,974.98,972.04,977.94,971.36,0.30%,,
07-12-2023,970.12,974.4,974.4,967.91,-0.50%,,
08-12-2023,975.01,972.25,977.34,971.8,0.50%,,
11-12-2023,973.23,973.58,974.36,966.34,-0.18%,,
12-12-2023,976.58,974.03,978.83,973.92,0.34%,,
13-12-2023,973.47,976.79,977.37,968.93,-0.32%,,
14-12-2023,992.51,977.06,993.93,977.06,1.96%,,
15-12-2023,"1,000.89",994.11,"1,002.87",993.78,0.84%,,
18-12-2023,997.91,"1,000.06","1,000.36",995.84,-0.30%,,
19-12-2023,998.6,997.4,"1,000.07",993.31,0.07%,,
20-12-2023,997.46,"1,000.03","1,005.64",995.82,-0.11%,,
21-12-2023,998.32,995.84,999.6,991.71,0.09%,,
22-12-2023,992.28,"1,000.29","1,003.73",990.79,-0.61%,,
25-12-2023,993.25,993.36,994.71,993.11,0.10%,,
26-12-2023,998.53,994.72,999.53,993.91,0.53%,,
27-12-2023,"1,009.84",999.29,"1,010.34",999.2,1.13%,,
28-12-2023,"1,022.89","1,010.25","1,023.67","1,010.09",1.29%,,
29-12-2023,"1,023.74","1,021.59","1,023.93","1,020.15",0.08%,,
01-01-2024,"1,024.67","1,023.51","1,024.67","1,023.20",0.09%,,
02-01-2024,"1,016.38","1,023.47","1,025.44","1,013.94",-0.81%,,
03-01-2024,"1,003.13","1,013.77","1,013.77","1,001.85",-1.30%,,
04-01-2024,"1,004.26","1,002.51","1,006.11",999.41,0.11%,,
05-01-2024,"1,002.08","1,003.55","1,004.56",998.31,-0.22%,,
08-01-2024,996.76,"1,002.80","1,005.86",994.72,-0.53%,,
09-01-2024,993,998.07,"1,000.97",991.95,-0.38%,,
10-01-2024,988.97,992.29,992.75,986.71,-0.41%,,
11-01-2024,994.75,989.08,997.66,988.89,0.58%,,
12-01-2024,996.3,995.13,998.89,992.41,0.16%,,
15-01-2024,995.16,995.58,997.69,992.89,-0.11%,,
16-01-2024,979.72,994.73,994.95,977.95,-1.55%,,
17-01-2024,958.39,978.92,978.96,957.14,-2.18%,,
18-01-2024,961.34,958.74,964.13,958.48,0.31%,,
19-01-2024,970.91,962.38,971.86,962.38,1.00%,,
22-01-2024,964.15,971.8,974.64,963.23,-0.70%,,
23-01-2024,969.97,964.15,973,963.56,0.60%,,
24-01-2024,982.34,969.42,984.98,967.8,1.28%,,
25-01-2024,988.3,982.59,989.3,981.39,0.61%,,
26-01-2024,985.1,987.85,989.77,982.47,-0.32%,,
29-01-2024,990.18,985.68,992.74,985.66,0.52%,,
30-01-2024,980.59,991.06,992.31,980.02,-0.97%,,
31-01-2024,975.8,980.52,981.05,973.87,-0.49%,,
01-02-2024,982.12,975.39,983.03,974.25,0.65%,,
02-02-2024,988.21,983.48,993.48,983.48,0.62%,,
05-02-2024,983.32,985.3,988.85,979.71,-0.49%,,
06-02-2024,999.86,983.37,"1,000.24",982.22,1.68%,,
07-02-2024,"1,002.55","1,000.63","1,007.01","1,000.14",0.27%,,
08-02-2024,997.54,"1,002.33","1,004.38",996.52,-0.50%,,
09-02-2024,995.53,996.59,996.94,992.23,-0.20%,,
12-02-2024,996.06,995.29,996.49,993.77,0.05%,,
13-02-2024,996.78,997.34,999.33,993.47,0.07%,,
14-02-2024,998.86,992.95,999.08,989.16,0.21%,,
15-02-2024,"1,007.70",999.69,"1,008.87",998.92,0.89%,,
16-02-2024,"1,016.23","1,009.85","1,017.08","1,007.80",0.85%,,
19-02-2024,"1,016.38","1,016.59","1,018.43","1,014.35",0.01%,,
20-02-2024,"1,018.99","1,016.02","1,020.55","1,013.07",0.26%,,
21-02-2024,"1,020.62","1,020.00","1,026.06","1,014.83",0.16%,,
22-02-2024,"1,029.44","1,022.23","1,030.40","1,020.83",0.86%,,
23-02-2024,"1,028.31","1,029.28","1,034.10","1,028.13",-0.11%,,
26-02-2024,"1,024.11","1,028.01","1,028.01","1,023.53",-0.41%,,
27-02-2024,"1,027.75","1,024.39","1,028.04","1,019.19",0.36%,,
28-02-2024,"1,018.72","1,028.05","1,029.29","1,017.60",-0.88%,,
29-02-2024,"1,020.94","1,017.49","1,021.94","1,015.08",0.22%,,
01-03-2024,"1,024.68","1,020.91","1,025.52","1,017.96",0.37%,,
04-03-2024,"1,030.39","1,025.69","1,032.89","1,025.69",0.56%,,
05-03-2024,"1,021.74","1,029.94","1,031.16","1,021.00",-0.84%,,
06-03-2024,"1,027.95","1,021.16","1,029.79","1,018.90",0.61%,,
07-03-2024,"1,030.27","1,029.24","1,034.93","1,028.78",0.23%,,
08-03-2024,"1,037.09","1,032.63","1,041.06","1,032.63",0.66%,,
11-03-2024,"1,039.07","1,037.22","1,040.15","1,034.78",0.19%,,
12-03-2024,"1,049.07","1,039.48","1,049.70","1,038.10",0.96%,,
13-03-2024,"1,046.51","1,049.15","1,052.30","1,043.58",-0.24%,,
14-03-2024,"1,048.68","1,047.37","1,050.04","1,044.53",0.21%,,
15-03-2024,"1,034.74","1,046.89","1,046.89","1,031.85",-1.33%,,
18-03-2024,"1,038.07","1,034.69","1,039.75","1,033.96",0.32%,,
19-03-2024,"1,027.78","1,037.35","1,037.35","1,027.34",-0.99%,,
20-03-2024,"1,032.12","1,028.59","1,034.52","1,027.65",0.42%,,
21-03-2024,"1,048.34","1,036.35","1,050.53","1,036.35",1.57%,,
22-03-2024,"1,039.32","1,046.40","1,048.03","1,034.49",-0.86%,,
25-03-2024,"1,036.13","1,038.14","1,040.75","1,035.71",-0.31%,,
26-03-2024,"1,040.07","1,037.79","1,043.18","1,034.57",0.38%,,
27-03-2024,"1,036.73","1,039.26","1,040.31","1,035.01",-0.32%,,
28-03-2024,"1,040.39","1,036.26","1,043.11","1,034.22",0.35%,,
29-03-2024,"1,043.20","1,039.81","1,043.97","1,039.40",0.27%,,
01-04-2024,"1,042.07","1,043.28","1,044.53","1,040.72",-0.11%,,
02-04-2024,"1,049.93","1,041.40","1,050.50","1,040.57",0.75%,,
03-04-2024,"1,043.23","1,049.59","1,049.59","1,041.49",-0.64%,,
04-04-2024,"1,048.76","1,045.72","1,051.24","1,045.48",0.53%,,
05-04-2024,"1,045.71","1,047.34","1,047.34","1,041.05",-0.29%,,
08-04-2024,"1,049.16","1,045.55","1,049.91","1,044.76",0.33%,,
09-04-2024,"1,055.37","1,049.93","1,057.44","1,049.93",0.59%,,
10-04-2024,"1,057.89","1,056.34","1,062.76","1,054.16",0.24%,,
11-04-2024,"1,055.09","1,053.59","1,056.59","1,050.54",-0.26%,,
12-04-2024,"1,041.70","1,054.41","1,054.69","1,040.97",-1.27%,,
15-04-2024,"1,030.74","1,040.19","1,040.19","1,029.33",-1.05%,,
16-04-2024,"1,009.84","1,029.41","1,029.41","1,009.02",-2.03%,,
17-04-2024,"1,012.46","1,010.29","1,014.24","1,009.77",0.26%,,
18-04-2024,"1,018.59","1,014.12","1,023.17","1,012.93",0.61%,,
19-04-2024,"1,004.17","1,015.99","1,015.99",995.16,-1.42%,,
22-04-2024,"1,011.84","1,005.97","1,012.40","1,003.80",0.76%,,
23-04-2024,"1,019.34","1,012.30","1,020.86","1,012.30",0.74%,,
24-04-2024,"1,034.69","1,022.26","1,036.59","1,022.26",1.51%,,
25-04-2024,"1,028.61","1,033.06","1,033.06","1,026.27",-0.59%,,
26-04-2024,"1,041.52","1,030.23","1,041.52","1,030.23",1.26%,,
29-04-2024,"1,051.33","1,041.42","1,051.99","1,041.26",0.94%,,
30-04-2024,"1,045.95","1,052.14","1,055.44","1,044.77",-0.51%,,
01-05-2024,"1,045.52","1,044.40","1,046.93","1,044.20",-0.04%,,
02-05-2024,"1,052.86","1,046.15","1,055.44","1,042.93",0.70%,,
03-05-2024,"1,061.45","1,055.31","1,066.32","1,055.08",0.82%,,
06-05-2024,"1,066.73","1,064.98","1,068.38","1,064.76",0.50%,,
07-05-2024,"1,068.26","1,068.39","1,071.97","1,066.92",0.14%,,
08-05-2024,"1,066.62","1,067.82","1,067.99","1,064.27",-0.15%,,
09-05-2024,"1,063.52","1,066.51","1,069.66","1,062.83",-0.29%,,
10-05-2024,"1,071.64","1,065.92","1,073.54","1,065.43",0.76%,,
13-05-2024,"1,078.72","1,071.16","1,080.12","1,070.45",0.66%,,
14-05-2024,"1,080.96","1,079.08","1,082.41","1,077.28",0.21%,,
15-05-2024,"1,084.65","1,083.51","1,087.99","1,083.51",0.34%,,
16-05-2024,"1,098.56","1,088.72","1,098.56","1,088.72",1.28%,,
17-05-2024,"1,099.79","1,097.95","1,100.85","1,094.80",0.11%,,
20-05-2024,"1,101.91","1,101.02","1,103.71","1,099.95",0.19%,,
21-05-2024,"1,093.38","1,101.27","1,101.27","1,092.73",-0.77%,,
22-05-2024,"1,095.29","1,093.38","1,099.17","1,092.35",0.17%,,
23-05-2024,"1,091.37","1,094.60","1,095.80","1,089.29",-0.36%,,
24-05-2024,"1,082.98","1,089.67","1,089.67","1,082.20",-0.77%,,
27-05-2024,"1,090.32","1,082.59","1,091.91","1,082.59",0.68%,,
28-05-2024,"1,088.01","1,090.44","1,095.07","1,086.76",-0.21%,,
29-05-2024,"1,072.11","1,086.61","1,086.79","1,070.60",-1.46%,,
30-05-2024,"1,058.08","1,070.34","1,070.34","1,057.57",-1.31%,,
31-05-2024,"1,048.96","1,059.00","1,064.26","1,048.28",-0.86%,,
03-06-2024,"1,069.31","1,050.39","1,073.31","1,050.39",1.94%,,
04-06-2024,"1,051.96","1,069.94","1,070.85","1,048.64",-1.62%,,
05-06-2024,"1,062.79","1,053.54","1,063.68","1,052.60",1.03%,,
06-06-2024,"1,073.26","1,068.78","1,075.23","1,068.37",0.99%,,
07-06-2024,"1,073.14","1,074.68","1,077.01","1,069.82",-0.01%,,
10-06-2024,"1,070.33","1,070.35","1,070.74","1,068.56",-0.26%,,
11-06-2024,"1,065.70","1,070.01","1,071.93","1,065.28",-0.43%,,
12-06-2024,"1,068.55","1,066.09","1,072.42","1,064.58",0.27%,,
13-06-2024,"1,075.54","1,071.17","1,080.13","1,071.17",0.65%,,
14-06-2024,"1,076.89","1,075.60","1,077.82","1,071.86",0.13%,,
17-06-2024,"1,074.20","1,075.99","1,077.84","1,072.22",-0.25%,,
18-06-2024,"1,081.81","1,075.48","1,082.99","1,075.48",0.71%,,
19-06-2024,"1,095.27","1,082.49","1,096.59","1,082.49",1.24%,,
20-06-2024,"1,095.76","1,095.47","1,096.57","1,092.98",0.04%,,
21-06-2024,"1,086.93","1,094.06","1,094.06","1,086.12",-0.81%,,
24-06-2024,"1,084.32","1,087.85","1,087.85","1,078.54",-0.24%,,
25-06-2024,"1,085.32","1,084.59","1,088.32","1,081.68",0.09%,,
26-06-2024,"1,086.20","1,084.33","1,088.21","1,083.73",0.08%,,
27-06-2024,"1,081.87","1,084.17","1,084.29","1,079.30",-0.40%,,
28-06-2024,"1,086.25","1,082.20","1,087.46","1,079.23",0.40%,,
01-07-2024,"1,087.38","1,085.06","1,088.37","1,084.64",0.10%,,
02-07-2024,"1,079.78","1,086.13","1,087.55","1,079.06",-0.70%,,
03-07-2024,"1,092.37","1,080.51","1,094.76","1,080.34",1.17%,,
04-07-2024,"1,104.18","1,093.27","1,104.57","1,093.27",1.08%,,
05-07-2024,"1,104.88","1,103.88","1,107.12","1,103.34",0.06%,,
08-07-2024,"1,107.30","1,106.16","1,111.18","1,105.30",0.22%,,
09-07-2024,"1,111.70","1,107.75","1,111.85","1,102.32",0.40%,,
10-07-2024,"1,111.22","1,111.78","1,113.74","1,108.63",-0.04%,,
11-07-2024,"1,124.86","1,111.99","1,127.23","1,111.99",1.23%,,
12-07-2024,"1,123.56","1,126.32","1,126.32","1,116.13",-0.12%,,
15-07-2024,"1,120.27","1,125.20","1,125.54","1,119.26",-0.29%,,
16-07-2024,"1,117.38","1,120.13","1,120.81","1,115.68",-0.26%,,
17-07-2024,"1,111.46","1,118.00","1,118.35","1,111.40",-0.53%,,
18-07-2024,"1,105.95","1,111.84","1,111.84","1,101.21",-0.50%,,
19-07-2024,"1,089.61","1,103.66","1,103.66","1,087.63",-1.48%,,
22-07-2024,"1,085.48","1,088.28","1,088.28","1,078.67",-0.38%,,
23-07-2024,"1,086.96","1,086.01","1,092.93","1,084.19",0.14%,,
24-07-2024,"1,082.44","1,086.25","1,088.17","1,082.44",-0.42%,,
25-07-2024,"1,073.98","1,080.94","1,080.94","1,072.99",-0.78%,,
26-07-2024,"1,072.28","1,075.08","1,075.78","1,064.09",-0.16%,,
29-07-2024,"1,077.27","1,073.74","1,082.04","1,073.54",0.47%,,
30-07-2024,"1,071.60","1,077.14","1,077.14","1,068.73",-0.53%,,
31-07-2024,"1,084.77","1,072.72","1,087.63","1,071.01",1.23%,,
01-08-2024,"1,087.80","1,087.89","1,092.52","1,085.69",0.28%,,
02-08-2024,"1,061.23","1,085.16","1,085.16","1,061.23",-2.44%,,
05-08-2024,"1,016.48","1,060.35","1,060.35","1,014.19",-4.22%,,
06-08-2024,"1,030.86","1,020.18","1,037.95","1,019.59",1.41%,,
07-08-2024,"1,050.30","1,030.02","1,051.75","1,029.81",1.89%,,
08-08-2024,"1,046.31","1,049.02","1,050.75","1,039.93",-0.38%,,
09-08-2024,"1,063.43","1,048.71","1,066.15","1,048.71",1.64%,,
12-08-2024,"1,069.11","1,064.17","1,070.35","1,064.17",0.53%,,
13-08-2024,"1,071.01","1,069.11","1,073.38","1,067.80",0.18%,,
14-08-2024,"1,076.57","1,074.15","1,078.64","1,074.15",0.52%,,
15-08-2024,"1,076.00","1,076.29","1,077.66","1,071.31",-0.05%,,
16-08-2024,"1,093.65","1,075.36","1,095.92","1,075.36",1.64%,,
19-08-2024,"1,103.53","1,096.12","1,105.41","1,095.17",0.90%,,
20-08-2024,"1,104.45","1,105.98","1,108.95","1,104.45",0.08%,,
21-08-2024,"1,100.89","1,104.48","1,105.12","1,098.03",-0.32%,,
22-08-2024,"1,100.98","1,101.15","1,103.53","1,098.21",0.01%,,
23-08-2024,"1,100.68","1,098.66","1,104.47","1,094.44",-0.03%,,
26-08-2024,"1,104.28","1,104.57","1,109.11","1,103.09",0.33%,,
27-08-2024,"1,099.77","1,103.94","1,103.94","1,098.35",-0.41%,,
28-08-2024,"1,097.22","1,100.27","1,100.42","1,094.89",-0.23%,,
29-08-2024,"1,094.96","1,095.29","1,096.33","1,089.26",-0.21%,,
30-08-2024,"1,099.92","1,095.76","1,103.53","1,095.53",0.45%,,
02-09-2024,"1,096.34","1,099.99","1,101.37","1,095.33",-0.33%,,
03-09-2024,"1,090.17","1,096.25","1,096.84","1,089.87",-0.56%,,
04-09-2024,"1,073.59","1,089.53","1,089.53","1,070.92",-1.52%,,
05-09-2024,"1,076.09","1,074.94","1,080.78","1,073.29",0.23%,,
06-09-2024,"1,074.89","1,077.49","1,081.01","1,072.49",-0.11%,,
09-09-2024,"1,063.44","1,071.40","1,071.40","1,059.96",-1.07%,,
10-09-2024,"1,062.88","1,063.10","1,065.27","1,061.75",-0.05%,,
11-09-2024,"1,058.69","1,062.36","1,062.58","1,056.67",-0.39%,,
12-09-2024,"1,075.62","1,059.77","1,077.37","1,059.77",1.60%,,
13-09-2024,"1,082.30","1,077.01","1,083.58","1,076.83",0.62%,,
16-09-2024,"1,086.02","1,083.98","1,087.40","1,081.13",0.34%,,
17-09-2024,"1,090.51","1,086.94","1,091.55","1,085.91",0.41%,,
18-09-2024,"1,087.75","1,090.61","1,091.24","1,087.32",-0.25%,,
19-09-2024,"1,100.15","1,088.50","1,100.60","1,083.32",1.14%,,
20-09-2024,"1,106.44","1,100.95","1,109.04","1,100.95",0.57%,,
23-09-2024,"1,110.66","1,106.03","1,111.03","1,106.03",0.38%,,
24-09-2024,"1,132.04","1,110.68","1,134.23","1,109.73",1.92%,,
25-09-2024,"1,136.80","1,134.83","1,146.05","1,134.59",0.42%,,
26-09-2024,"1,163.38","1,136.04","1,166.66","1,136.04",2.34%,,
27-09-2024,"1,174.52","1,166.03","1,178.23","1,165.21",0.96%,,
30-09-2024,"1,170.85","1,175.50","1,185.42","1,168.48",-0.31%,,
01-10-2024,"1,172.59","1,169.77","1,172.59","1,168.92",0.15%,,
